"imgName","lat","lng","dataTime","remark","uploader","marker","checker","label","createdAt","updatedAt","sidewalk","protective","wheelchair","occupation","walkRisk","riskRate","purpose","imgUrl","_id","rankA1","rankB1","rankC1","countyName","townName","villName","villCode"
50,24.7368906400687,121.0892102298,"2022-10-25T02:44:00.000Z",,"6220a7e810be1548e5c8d09a",,,,"2022-10-25T02:45:22.601Z","2022-10-25T02:45:22.601Z","有設置人行道或騎樓","騎樓","輪椅可以通行（寬於100公分）","私人佔用（商家、住家）","有自行車行駛","通常如此(94~80%)","休閒|其他|採購食物|採購日用","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63574dc24f042ea5ca95146e.jpg","63574dc24f042ea5ca95146e",7.4,1,4,"新竹縣","竹東鎮","東華里","10004020008"
51,24.7363954994961,121.089339852333,"2022-10-25T02:46:00.000Z","","6220a7e810be1548e5c8d09a","63aaba694ee1ac5fdf6327b9",,"不符規定","2022-10-25T02:46:58.661Z","2022-12-27T09:40:51.033Z","有設置人行道或騎樓","騎樓","輪椅可以通行（寬於100公分）","私人佔用（商家、住家）|私人佔用（臨時停車）","有汽車行駛","總是如此(100%~95%)","親子活動|休閒|其他|採購食物|採購日用|通學","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63574e224f042e0c2795146f.jpg","63574e224f042e0c2795146f",2.6,-6,0,"新竹縣","竹東鎮","東華里","10004020008"
52,24.7358629630902,121.089206983663,"2022-10-25T02:47:00.000Z",,"6220a7e810be1548e5c8d09a",,,,"2022-10-25T02:48:16.009Z","2022-10-25T02:48:16.009Z","有設置人行道或騎樓","騎樓","輪椅可以通行（寬於100公分）","私人佔用（商家、住家）|私人佔用（臨時停車）","有機車行駛","總是如此(100%~95%)","親子活動|休閒|採購日用|通學","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63574e704f042e6ced951470.jpg","63574e704f042e6ced951470",5,-2,1.6,"新竹縣","竹東鎮","東華里","10004020008"
53,24.735653696651,121.089363826057,"2022-10-25T02:49:00.000Z",,"6220a7e810be1548e5c8d09a","63a8fd9b4ee1aca5f6632785","63aafbf84ee1ac0e056327cd","","2022-10-25T02:49:49.545Z","2023-01-02T11:21:49.146Z","有設置人行道或騎樓","騎樓","輪椅可以通行（寬於100公分）","私人佔用（商家、住家）|私人佔用（臨時停車）","有汽車行駛","總是如此(100%~95%)","親子活動|通學|採購食物|採購日用","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63574ecd4f042e843b951471.jpg","63574ecd4f042e843b951471",2.6,-6,0,"新竹縣","竹東鎮","南華里","10004020022"
54,24.7347097093812,121.089441776276,"2022-10-25T02:51:00.000Z","","6220a7e810be1548e5c8d09a",,,,"2022-10-25T02:51:32.924Z","2022-10-25T03:15:19.198Z","有設置人行道或騎樓","騎樓","輪椅可以通行（寬於100公分）","私人佔用（商家、住家）|私人佔用（臨時停車）","有汽車行駛","總是如此(100%~95%)","親子活動|通學|其他","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63574f344f042efa3f951472.jpg","63574f344f042efa3f951472",2.6,-6,0,"新竹縣","竹東鎮","南華里","10004020022"
55,24.7343686507985,121.089409589767,"2022-10-25T02:52:00.000Z","","6220a7e810be1548e5c8d09a","63a8fd9b4ee1aca5f6632785","63b29f74181b962669dffd90","","2022-10-25T02:52:58.921Z","2023-01-03T10:35:15.401Z","有設置人行道或騎樓","騎樓","輪椅可以通行（寬於100公分）","私人佔用（商家、住家）|私人佔用（臨時停車）","有汽車行駛","總是如此(100%~95%)","親子活動|通學|採購食物|採購日用","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63574f8a4f042e531b951473.jpg","63574f8a4f042e531b951473",2.6,-6,0,"新竹縣","竹東鎮","南華里","10004020022"
56,24.7330531303615,121.089935302734,"2022-10-25T02:54:00.000Z","","6220a7e810be1548e5c8d09a",,,,"2022-10-25T02:54:35.216Z","2022-10-25T03:14:21.792Z","有設置人行道或騎樓","騎樓","輪椅可以通行（寬於100公分）","私人佔用（商家、住家）|私人佔用（臨時停車）","有汽車行駛","總是如此(100%~95%)","親子活動|通學|採購食物","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63574feb4f042e2684951474.jpg","63574feb4f042e2684951474",2.6,-6,0,"新竹縣","竹東鎮","南華里","10004020022"
57,24.7336767862292,121.088433265686,"2022-10-25T02:56:00.000Z","","6220a7e810be1548e5c8d09a","63b29f74181b962669dffd90",,"","2022-10-25T02:56:42.174Z","2023-01-03T10:34:18.183Z","有設置人行道或騎樓","騎樓","輪椅可以通行（寬於100公分）","私人佔用（商家、住家）|私人佔用（臨時停車）","有汽車行駛","總是如此(100%~95%)","親子活動|通學|採購食物","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/6357506a4f042e8076951475.jpg","6357506a4f042e8076951475",2.6,-6,0,"新竹縣","竹東鎮","南華里","10004020022"
58,24.7483415422195,121.082489490509,"2022-10-25T08:49:00.000Z",,"6220a7e810be1548e5c8d09a","60e34449b652fe824b444847",,"符合規定","2022-10-25T08:49:48.789Z","2022-11-30T05:09:29.760Z","有設置人行道或騎樓","實體人行道(有實體分隔)","輪椅可以通行（寬於100公分）","公共設施阻礙（機電設備）","無車輛行駛","總是如此(100%~95%)","親子活動|通學|採購食物|採購日用|休閒","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/6357a32c4f042e71ea951478.jpg","6357a32c4f042e71ea951478",8.6,3,5,"新竹縣","竹東鎮","五豐里","10004020014"
59,24.7335501063841,121.092928647995,"2022-10-25T11:43:00.000Z",,"6220a7e810be1548e5c8d09a",,,,"2022-10-25T11:44:56.311Z","2022-10-25T11:44:56.311Z","沒有設置人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓","有汽車行駛","總是如此(100%~95%)","親子活動|採購食物|採購日用|休閒","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/6357cc384f042e1e31951479.jpg","6357cc384f042e1e31951479",0,-10,0,"新竹縣","竹東鎮","中正里","10004020021"
60,24.8212644550059,121.024972200394,"2022-10-26T10:44:00.000Z",,"6220a7e810be1548e5c8d09a","63a8fd9b4ee1aca5f6632785",,"符合規定","2022-10-26T10:45:16.735Z","2022-12-27T00:47:09.479Z","有設置人行道或騎樓","實體人行道(有實體分隔)","輪椅可以通行（寬於100公分）","私人佔用（臨時停車）","有機車行駛","總是如此(100%~95%)","親子活動|通學|採購食物|採購日用|休閒","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63590fbc4f042eae7295147d.jpg","63590fbc4f042eae7295147d",5.2,-2,1.6,"新竹縣","竹北市","十興里","10004010021"
61,24.821259125812,121.024972615367,"2022-10-27T10:14:00.000Z",,"6220a7e810be1548e5c8d09a",,,,"2022-10-27T10:14:57.117Z","2022-10-27T10:14:57.117Z","有設置人行道或騎樓","實體人行道(有實體分隔)","輪椅可以通行（寬於100公分）","私人佔用（臨時停車）","有機車行駛","總是如此(100%~95%)","親子活動|採購食物|休閒|採購日用|通學","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/635a5a214f042e25eb95147e.jpg","635a5a214f042e25eb95147e",5.2,-2,1.6,"新竹縣","竹北市","十興里","10004010021"
62,25.0378710222164,121.507932541816,"2022-10-28T09:30:00.000Z",,"635ba0e44f042e75dd95147f",,,,"2022-10-28T09:31:24.309Z","2022-10-28T09:31:24.309Z","有設置人行道或騎樓","騎樓","輪椅可以通行（寬於100公分）","私人佔用（商家、住家）|私人佔用（臨時停車）","無人行道或騎樓","總是如此(100%~95%)","通學|工作","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/635ba16c4f042eca83951480.jpg","635ba16c4f042eca83951480",2.6,4,0,"臺北市","中正區","建國里","63000050022"
63,25.0407154773025,121.507598877066,"2022-10-28T10:06:00.000Z",,"635ba0e44f042e75dd95147f",,,,"2022-10-28T10:08:08.299Z","2022-10-28T10:08:08.299Z","有設置人行道或騎樓","騎樓","輪椅可以通行（寬於100公分）","私人佔用（臨時停車）","有自行車行駛","通常如此(94~80%)","工作","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/635baa084f042e36be951481.jpg","635baa084f042e36be951481",7.6,2,3.2,"臺北市","萬華區","新起里","63000070004"
64,25.0433099714165,121.50817558192,"2022-10-28T10:13:00.000Z",,"635ba0e44f042e75dd95147f",,,,"2022-10-28T10:14:20.067Z","2022-10-28T10:14:20.067Z","有設置人行道或騎樓",,"輪椅可以通行（寬於100公分）","私人佔用（商家、住家）|私人佔用（臨時停車）","無車輛行駛","通常如此(94~80%)","","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/635bab7c4f042e8f04951482.jpg","635bab7c4f042e8f04951482",6.6,-1,0,"臺北市","萬華區","萬壽里","63000070002"
65,24.8212108975075,121.025031208992,"2022-10-29T11:22:00.000Z",,"6220a7e810be1548e5c8d09a","63a8fd9b4ee1aca5f6632785",,"","2022-10-29T11:23:03.354Z","2022-12-27T00:40:15.057Z","有設置人行道或騎樓","實體人行道(有實體分隔)","輪椅可以通行（寬於100公分）","私人佔用（臨時停車）","有機車行駛","總是如此(100%~95%)","親子活動|採購食物|休閒|採購日用|通學","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/635d0d174f042eea3b951483.jpg","635d0d174f042eea3b951483",5.2,-2,1.6,"新竹縣","竹北市","十興里","10004010021"
66,24.8324515387477,121.008757133337,"2022-10-30T04:05:00.000Z",,"6220a7e810be1548e5c8d09a",,,,"2022-10-30T04:06:24.066Z","2022-10-30T04:06:24.066Z","有設置人行道或騎樓","實體人行道(有實體分隔)","輪椅可以通行（寬於100公分）","公共設施阻礙（機電設備）|私人佔用（臨時停車）|私人佔用（商家、住家）","無車輛行駛","總是如此(100%~95%)","採購食物","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/635df8404f042ed26e951484.jpg","635df8404f042ed26e951484",8.6,4,4,"新竹縣","竹北市","北崙里","10004010024"
67,24.8322695465439,121.009418917685,"2022-10-30T04:07:00.000Z",,"6220a7e810be1548e5c8d09a",,,,"2022-10-30T04:08:22.665Z","2022-10-30T04:08:22.665Z","有設置人行道或騎樓","實體人行道(有實體分隔)","輪椅可以通行（寬於100公分）","沒有人行道或騎樓","無車輛行駛","總是如此(100%~95%)","採購食物|休閒|親子活動","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/635df8b64f042e7743951485.jpg","635df8b64f042e7743951485",8,0,0,"新竹縣","竹北市","文化里","10004010030"
68,24.8318193869116,121.010364848953,"2022-10-30T04:14:00.000Z",,"6220a7e810be1548e5c8d09a","63acec774ee1ac170d632839",,"符合規定","2022-10-30T04:15:15.385Z","2023-01-17T04:39:21.884Z","有設置人行道或騎樓",,"輪椅無法通行（窄於100公分）","私人佔用（臨時停車）|公共設施阻礙（機電設備）","無車輛行駛","總是如此(100%~95%)","親子活動|採購食物|休閒","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/635dfa534f042ee1a3951486.jpg","635dfa534f042ee1a3951486",6.6,-3.5,0,"新竹縣","竹北市","文化里","10004010030"
69,24.8317246260013,121.010431530681,"2022-10-30T04:15:00.000Z",,"6220a7e810be1548e5c8d09a","635fe9654f042e607595148d",,"","2022-10-30T04:15:47.564Z","2022-10-31T15:30:19.307Z","有設置人行道或騎樓","實體人行道(有實體分隔)","輪椅無法通行（窄於100公分）","公共設施阻礙（機電設備）|私人佔用（臨時停車）","無車輛行駛","總是如此(100%~95%)","採購食物|親子活動|休閒","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/635dfa734f042e73af951487.jpg","635dfa734f042e73af951487",7.6,1.5,2,"新竹縣","竹北市","文化里","10004010030"
70,23.7628690681905,120.609793373932,"2022-10-30T08:47:00.000Z",,"635fe9654f042e607595148d",,,,"2022-10-31T15:30:02.353Z","2022-10-31T15:30:02.353Z","沒有設置人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓","有汽車行駛","總是如此(100%~95%)","通學|採購日用","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/635fe9fa4f042e328795148e.jpg","635fe9fa4f042e328795148e",0,-10,0,"雲林縣","林內鄉","林中村","10009100002"
71,24.8211816843168,121.02509021759,"2022-11-01T11:29:00.000Z",,"6220a7e810be1548e5c8d09a",,,,"2022-11-01T11:30:06.289Z","2022-11-01T11:30:06.289Z","有設置人行道或騎樓","實體人行道(有實體分隔)","輪椅可以通行（寬於100公分）","私人佔用（臨時停車）","有機車行駛","總是如此(100%~95%)","親子活動|休閒|採購食物|通學|採購日用","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/6361033e4f042e54a5951491.jpg","6361033e4f042e54a5951491",5.2,-2,1.6,"新竹縣","竹北市","十興里","10004010021"
72,24.8202846868343,121.024062454018,"2022-11-01T11:31:00.000Z",,"6220a7e810be1548e5c8d09a","63aaba694ee1ac5fdf6327b9","63ae90184ee1acc7746328de","不符規定","2022-11-01T11:32:33.726Z","2022-12-30T07:17:06.123Z","有設置人行道或騎樓","實體人行道(有實體分隔)","輪椅可以通行（寬於100公分）","私人佔用（臨時停車）","有機車行駛","通常如此(94~80%)","親子活動|採購食物|休閒|通學|採購日用","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/636103d14f042ef2ec951492.jpg","636103d14f042ef2ec951492",5.2,-2,1.6,"新竹縣","竹北市","鹿場里","10004010002"
73,24.8212595861434,121.025004386902,"2022-11-02T11:04:00.000Z",,"6220a7e810be1548e5c8d09a","63acec774ee1ac170d632839",,"符合規定","2022-11-02T11:06:14.371Z","2023-01-17T04:45:24.843Z","有設置人行道或騎樓","實體人行道(有實體分隔)","輪椅可以通行（寬於100公分）","私人佔用（臨時停車）","有機車行駛","總是如此(100%~95%)","親子活動|採購食物|休閒|採購日用|通學","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63624f264f042e627c951495.jpg","63624f264f042e627c951495",5.2,-2,1.6,"新竹縣","竹北市","十興里","10004010021"
74,24.7481174426849,121.08273088932,"2022-11-03T08:39:00.000Z",,"6220a7e810be1548e5c8d09a","63a8fd9b4ee1aca5f6632785",,"","2022-11-03T08:40:24.738Z","2022-12-27T00:48:27.041Z","有設置人行道或騎樓","實體人行道(有實體分隔)","輪椅可以通行（寬於100公分）","公共設施阻礙（機電設備）|私人佔用（臨時停車）","有機車行駛","通常如此(94~80%)","親子活動|通學|採購食物|採購日用|休閒","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63637e784f042ebc8d951496.jpg","63637e784f042ebc8d951496",5,-2,1.6,"新竹縣","竹東鎮","五豐里","10004020014"
75,24.8212255041003,121.024897098541,"2022-11-03T09:44:00.000Z",,"6220a7e810be1548e5c8d09a",,,,"2022-11-03T09:45:24.070Z","2022-11-03T09:45:24.070Z","有設置人行道或騎樓","實體人行道(有實體分隔)","輪椅可以通行（寬於100公分）","私人佔用（臨時停車）","有機車行駛","總是如此(100%~95%)","親子活動|休閒|採購食物|採購日用|通學","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63638db44f042e6b8f951497.jpg","63638db44f042e6b8f951497",5.2,-2,1.6,"新竹縣","竹北市","十興里","10004010021"
76,24.8213374879211,121.024666428566,"2022-11-03T09:46:00.000Z",,"6220a7e810be1548e5c8d09a","63aaba694ee1ac5fdf6327b9","63ae90184ee1acc7746328de","不符規定","2022-11-03T09:46:48.039Z","2022-12-30T07:18:25.512Z","有設置人行道或騎樓","實體人行道(有實體分隔)","輪椅可以通行（寬於100公分）","私人佔用（臨時停車）","有汽車行駛","常如此(79~50%)","親子活動|採購食物|休閒|採購日用|通學","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63638e084f042e2722951498.jpg","63638e084f042e2722951498",2.8,-6,0,"新竹縣","竹北市","十興里","10004010021"
77,24.8211865531824,121.025084853172,"2022-11-03T11:33:00.000Z",,"6220a7e810be1548e5c8d09a","63a8fd9b4ee1aca5f6632785",,"","2022-11-03T11:34:27.942Z","2022-12-27T00:48:13.583Z","有設置人行道或騎樓","實體人行道(有實體分隔)","輪椅可以通行（寬於100公分）","私人佔用（臨時停車）","有機車行駛","總是如此(100%~95%)","親子活動|採購食物|休閒|採購日用|通學","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/6363a7434f042efcf8951499.jpg","6363a7434f042efcf8951499",5.2,-2,1.6,"新竹縣","竹北市","十興里","10004010021"
78,24.8100753038962,121.024360656738,"2022-11-06T04:27:00.000Z",,"6220a7e810be1548e5c8d09a",,,,"2022-11-06T04:27:51.929Z","2022-11-06T04:27:51.929Z","有設置人行道或騎樓","實體人行道(有實體分隔)","輪椅可以通行（寬於100公分）","公共設施阻礙（機電設備）","無車輛行駛","總是如此(100%~95%)","親子活動|採購食物|休閒","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/636737c74f042e72129514f2.jpg","636737c74f042e72129514f2",8.6,3,5,"新竹縣","竹北市","東平里","10004010003"
79,24.8115488700839,121.025750682237,"2022-11-06T05:00:00.000Z",,"6220a7e810be1548e5c8d09a",,,,"2022-11-06T05:00:52.471Z","2022-11-06T05:00:52.471Z","有設置人行道或騎樓","實體人行道(有實體分隔)","輪椅可以通行（寬於100公分）","公共設施阻礙（機電設備）","有機車行駛","有時如此(49~30%)","親子活動|採購食物|採購日用|通學|休閒","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63673f844f042e856a9514f5.jpg","63673f844f042e856a9514f5",5,-3,2,"新竹縣","竹北市","東平里","10004010003"
